id,candidate,candidate_confidence,relevant_yn,relevant_yn_confidence,sentiment,sentiment_confidence,subject_matter,subject_matter_confidence,candidate_gold,name,relevant_yn_gold,retweet_count,sentiment_gold,subject_matter_gold,text,tweet_coord,tweet_created,tweet_id,tweet_location,user_timezone,original_text,text_length,word_count,hashtag_count,mention_count,contains_url,is_retweet,processed_text,processed_length,processed_word_count,tweet_datetime,tweet_hour,tweet_day,tweet_month,tweet_year,tweet_dayofweek,tweet_is_weekend
490,No candidate mentioned,0.4217,yes,0.6494,Positive,0.3347,,0.2277,,friarsfriars,,21,,,RT @richarddeitsch: .@FrankBruni on #GOPDebate is a writer at the top of his game: http://t.co/jTs30aLyUi,,2015-08-07 09:50:54 -0700,629696227064610817,,,RT @richarddeitsch: .@FrankBruni on #GOPDebate is a writer at the top of his game: http://t.co/jTs30aLyUi,105,15,1,2,1,1,writer top game,15,3,2015-08-07 09:50:54-07:00,9,7,8,2015,4,0
497,No candidate mentioned,0.4074,yes,0.6383,Positive,0.3404,None of the above,0.4074,,mgremb,,0,,,Kind of glad I didn't get to watch the #GOPDebate yesterday. Better for my mental health! 😊,,2015-08-07 09:50:52 -0700,629696217660784640,seattle,Pacific Time (US & Canada),Kind of glad I didn't get to watch the #GOPDebate yesterday. Better for my mental health! 😊,91,17,1,0,0,0,kind glad didnt get watch yesterday better mental health,56,9,2015-08-07 09:50:52-07:00,9,7,8,2015,4,0
506,Marco Rubio,0.3872,yes,0.6222,Positive,0.6222,None of the above,0.3872,,jreyes_6,,0,,,Really thought @marcorubio had a solid performance last night! #GOPDebate,,2015-08-07 09:50:47 -0700,629696197888839684,"San Antonio, Texas",Eastern Time (US & Canada),Really thought @marcorubio had a solid performance last night! #GOPDebate,73,10,1,1,0,0,really thought solid performance last night,43,6,2015-08-07 09:50:47-07:00,9,7,8,2015,4,0
507,Ben Carson,1.0,yes,1.0,Positive,0.6939,None of the above,1.0,,samanthabynum,,0,,,"Smartest &amp; wisest man in the room last night barely got any speaking time, I'm a little salty about that #GOPDebate @RealBenCarson",,2015-08-07 09:50:47 -0700,629696196903337984,,,"Smartest &amp; wisest man in the room last night barely got any speaking time, I'm a little salty about that #GOPDebate @RealBenCarson",134,22,1,1,0,0,smaest amp wisest man room last night barely got speaking time little salty,75,13,2015-08-07 09:50:47-07:00,9,7,8,2015,4,0
509,Mike Huckabee,1.0,yes,1.0,Positive,0.6977,None of the above,1.0,,melissagowens02,,61,,,"RT @GovMikeHuckabee: ""@GovMikeHuckabee had a good night...he did well tonight."" - @BretBaier #ImWithHuck #GOPDebate
https://t.co/FN6m0gMKnq",,2015-08-07 09:50:46 -0700,629696195603099648,,,"RT @GovMikeHuckabee: ""@GovMikeHuckabee had a good night...he did well tonight."" - @BretBaier #ImWithHuck #GOPDebate
https://t.co/FN6m0gMKnq",139,15,2,3,1,1,good nighthe well tonight,25,4,2015-08-07 09:50:46-07:00,9,7,8,2015,4,0
511,Ted Cruz,1.0,yes,1.0,Positive,0.6597,None of the above,0.6597,,LibertySings,,434,,,RT @megynkelly: .@tedcruz gets powerful response from @FrankLuntz focus group. #KellyFile #GOPDebate,,2015-08-07 09:50:46 -0700,629696193157726208,"Brewster County, TX- #TGDN",Central Time (US & Canada),RT @megynkelly: .@tedcruz gets powerful response from @FrankLuntz focus group. #KellyFile #GOPDebate,100,12,2,3,0,1,get powerful response focus group,33,5,2015-08-07 09:50:46-07:00,9,7,8,2015,4,0
515,Ted Cruz,1.0,yes,1.0,Positive,1.0,None of the above,1.0,,MaidmaeMarion,,98,,,RT @RickCanton: #CruzCrew - the outsider. Always tells the truth. Honors commitments. #GOPDebate http://t.co/WHEoRxlcid,,2015-08-07 09:50:45 -0700,629696190381068288,,,RT @RickCanton: #CruzCrew - the outsider. Always tells the truth. Honors commitments. #GOPDebate http://t.co/WHEoRxlcid,119,14,2,1,1,1,outsider always tell truth honor commitment,43,6,2015-08-07 09:50:45-07:00,9,7,8,2015,4,0
519,Ben Carson,1.0,yes,1.0,Positive,0.3518,Racial issues,1.0,,1KissedGirl1,,663,,,"RT @zellieimani: Ben Carson: No one seems to see me or cares what I have to say . 

But racism doesnt exist. #KKKorGOP #GOPDebate http://t.…",,2015-08-07 09:50:43 -0700,629696182277685248,Texas,Central Time (US & Canada),"RT @zellieimani: Ben Carson: No one seems to see me or cares what I have to say . 

But racism doesnt exist. #KKKorGOP #GOPDebate http://t.…",140,25,2,1,1,1,ben carson one seems see care say racism doesnt exist,53,10,2015-08-07 09:50:43-07:00,9,7,8,2015,4,0
527,No candidate mentioned,1.0,yes,1.0,Positive,0.6729,FOX News or Moderators,0.6729,,myagent2000,,4,,,"RT @AlexisinNH: Two debates, one winner: Carly http://t.co/piewA1JCcc #Carly2016 #GOPDebate",,2015-08-07 09:50:41 -0700,629696171649335296,"Georgia, Texas, New Mexico",,"RT @AlexisinNH: Two debates, one winner: Carly http://t.co/piewA1JCcc #Carly2016 #GOPDebate",91,10,2,1,1,1,two debate one winner carly,27,5,2015-08-07 09:50:41-07:00,9,7,8,2015,4,0
533,No candidate mentioned,1.0,yes,1.0,Positive,0.6809,FOX News or Moderators,0.6809,,ramglez38,,228,,,"RT @megynkelly: Crazy day, fun night, exhausting week. This is moments before the #GOPDebate - firing up for the big event. http://t.co/vwG…",,2015-08-07 09:50:39 -0700,629696164451909633,,,"RT @megynkelly: Crazy day, fun night, exhausting week. This is moments before the #GOPDebate - firing up for the big event. http://t.co/vwG…",140,22,1,1,1,1,crazy day fun night exhausting week moment firing big event,59,10,2015-08-07 09:50:39-07:00,9,7,8,2015,4,0
534,Ted Cruz,1.0,yes,1.0,Positive,1.0,None of the above,1.0,,EscapeVelo,,8,,,RT @thecjpearson: Called it. #GOPDebate #2016 #CruzToVictory http://t.co/P5JEm3cfpW,,2015-08-07 09:50:38 -0700,629696162300166144,Twitter,,RT @thecjpearson: Called it. #GOPDebate #2016 #CruzToVictory http://t.co/P5JEm3cfpW,83,8,3,1,1,1,called,6,1,2015-08-07 09:50:38-07:00,9,7,8,2015,4,0
536,No candidate mentioned,1.0,yes,1.0,Positive,1.0,None of the above,1.0,,karicutie21,,1125,,,RT @pattonoswalt: They're talking about Hilary like she's John Wick. I love it. #GOPDebate,,2015-08-07 09:50:37 -0700,629696155169898496,"Vancouver, BC",,RT @pattonoswalt: They're talking about Hilary like she's John Wick. I love it. #GOPDebate,90,14,1,1,0,1,theyre talking hilary like shes john wick love,46,8,2015-08-07 09:50:37-07:00,9,7,8,2015,4,0
539,Donald Trump,0.6813,yes,1.0,Positive,0.3407,None of the above,1.0,,alaimoa,,0,,,Trumptastic #GOPDebate,,2015-08-07 09:50:34 -0700,629696143170142208,"Red Bank, NJ",Eastern Time (US & Canada),Trumptastic #GOPDebate,22,2,1,0,0,0,trumptastic,11,1,2015-08-07 09:50:34-07:00,9,7,8,2015,4,0
541,No candidate mentioned,1.0,yes,1.0,Positive,0.6667,None of the above,1.0,,JeffreyAtwan,,0,,,"""@CarlyFiorina was one of the biggest winners Thursday night without even stepping on the prime-time stage."" -@CNN #GOPDebate",,2015-08-07 09:50:30 -0700,629696128888504321,Southern California,Pacific Time (US & Canada),"""@CarlyFiorina was one of the biggest winners Thursday night without even stepping on the prime-time stage."" -@CNN #GOPDebate",125,18,1,2,0,0,one biggest winner thursday night without even stepping primetime stage,71,10,2015-08-07 09:50:30-07:00,9,7,8,2015,4,0
544,Ted Cruz,1.0,yes,1.0,Positive,0.6778,None of the above,1.0,,DCSquibbsr,,33,,,RT @bodybynance: Absolutely! I have authored Kate's law. The leader of our OWN party BLOCKED Kate's law #CruzCrew #GOPDebate http://t.co/84…,,2015-08-07 09:50:29 -0700,629696122106187776,,,RT @bodybynance: Absolutely! I have authored Kate's law. The leader of our OWN party BLOCKED Kate's law #CruzCrew #GOPDebate http://t.co/84…,140,20,2,1,1,1,absolutely authored kates law leader pay blocked kates law,58,9,2015-08-07 09:50:29-07:00,9,7,8,2015,4,0
548,Ben Carson,1.0,yes,1.0,Positive,1.0,None of the above,1.0,,AmyCostin7,,0,,,Everyone still talking about what a great job @RealBenCarson did at the #GOPDebate last night. Articulate and very good points made. 👍🏼👍🏼👍🏼,,2015-08-07 09:50:26 -0700,629696108760047616,,,Everyone still talking about what a great job @RealBenCarson did at the #GOPDebate last night. Articulate and very good points made. 👍🏼👍🏼👍🏼,139,22,1,1,0,0,everyone still talking great job last night aiculate good point made 👍🏼👍🏼👍🏼,75,12,2015-08-07 09:50:26-07:00,9,7,8,2015,4,0
550,,0.2245,yes,0.6597,Positive,0.3308,,0.2245,,prolife1234,,0,,,Chris Christie: Pro-Life Republicans Should Never Apologize for Being Pro-Life http://t.co/mDMnEd8lGq #GOPDebate http://t.co/T8olJo68Mj,,2015-08-07 09:50:24 -0700,629696101839343617,pro-life,Pacific Time (US & Canada),Chris Christie: Pro-Life Republicans Should Never Apologize for Being Pro-Life http://t.co/mDMnEd8lGq #GOPDebate http://t.co/T8olJo68Mj,135,13,1,0,1,0,chris christie prolife republican never apologize prolife,57,7,2015-08-07 09:50:24-07:00,9,7,8,2015,4,0
555,Mike Huckabee,1.0,yes,1.0,Positive,1.0,None of the above,0.6739,,RhondaWatkGwyn,,0,,,I had to laugh when #Huck mentioned the pimps. Get 'em all Mike! #ImWithHuck #GOPDebate #th2016 #ccot #tcot  https://t.co/lMoH591w9T,,2015-08-07 09:50:21 -0700,629696088656736256,"Mount Airy, North Carolina",Eastern Time (US & Canada),I had to laugh when #Huck mentioned the pimps. Get 'em all Mike! #ImWithHuck #GOPDebate #th2016 #ccot #tcot  https://t.co/lMoH591w9T,132,19,6,0,1,0,laugh mentioned pimp get mike,29,5,2015-08-07 09:50:21-07:00,9,7,8,2015,4,0
557,No candidate mentioned,1.0,yes,1.0,Positive,1.0,None of the above,1.0,,lupo4cl2,,207,,,RT @brianstelter: Overnight #'s: #GOPDebate had a 16.0 household rating. The biggest GOP debates in 2011/12 had 5.3 ratings http://t.co/vhL…,,2015-08-07 09:50:20 -0700,629696086932721664,,,RT @brianstelter: Overnight #'s: #GOPDebate had a 16.0 household rating. The biggest GOP debates in 2011/12 had 5.3 ratings http://t.co/vhL…,140,20,1,1,1,1,overnight household rating biggest gop debate rating,52,7,2015-08-07 09:50:20-07:00,9,7,8,2015,4,0
560,No candidate mentioned,1.0,yes,1.0,Positive,0.3549,FOX News or Moderators,1.0,,samanthamegan21,,0,,,"Omg @megynkelly! I am not a Fox News fan and not a Clinton fan.. But she did an amazing job last night, impressed with her qs. #GOPDebate",,2015-08-07 09:50:17 -0700,629696072768704512,"Washington, D.C.and New York",Eastern Time (US & Canada),"Omg @megynkelly! I am not a Fox News fan and not a Clinton fan.. But she did an amazing job last night, impressed with her qs. #GOPDebate",137,27,1,1,0,0,omg fox news fan clinton fan amazing job last night impressed,61,11,2015-08-07 09:50:17-07:00,9,7,8,2015,4,0
566,No candidate mentioned,0.4539,yes,0.6737,Positive,0.6737,FOX News or Moderators,0.4539,,MaddyKarimyar,,11,,,"RT @sallykohn: I think @megynkelly won #GOPDebate!  Hard hitting questions of concern to majority of voter, not just fringe GOP base. 

#Me…",,2015-08-07 09:50:14 -0700,629696060080820224,,Tijuana,"RT @sallykohn: I think @megynkelly won #GOPDebate!  Hard hitting questions of concern to majority of voter, not just fringe GOP base. 

#Me…",140,22,2,2,0,1,think hard hitting question concern majority voter fringe gop base,66,10,2015-08-07 09:50:14-07:00,9,7,8,2015,4,0
575,No candidate mentioned,0.4585,yes,0.6771,Positive,0.6771,None of the above,0.4585,,chickenman246,,182,,,"RT @FredZeppelin12: Priceless. @CarlyFiorina cleans Chris Matthew's clock post-debate. This woman is a contender

#GOPDebate 
#GoCarly 

 h…",,2015-08-07 09:50:10 -0700,629696041735049216,http://www.ojjpac.org/memorial,Central Time (US & Canada),"RT @FredZeppelin12: Priceless. @CarlyFiorina cleans Chris Matthew's clock post-debate. This woman is a contender

#GOPDebate 
#GoCarly 

 h…",140,17,2,2,0,1,priceless clean chris matthew clock postdebate woman contender,62,8,2015-08-07 09:50:10-07:00,9,7,8,2015,4,0
580,Ted Cruz,0.4444,yes,0.6667,Positive,0.6667,None of the above,0.4444,,zhynaryll,,289,,,RT @tedcruz: A great #GOPDebate discussing issues important to the American people: https://t.co/WeMKfA9vLN Join our fight: https://t.co/xV…,,2015-08-07 09:50:08 -0700,629696034814488576,"Eufaula, AL",,RT @tedcruz: A great #GOPDebate discussing issues important to the American people: https://t.co/WeMKfA9vLN Join our fight: https://t.co/xV…,140,17,1,1,1,1,great discussing issue impoant american people join fight,57,8,2015-08-07 09:50:08-07:00,9,7,8,2015,4,0
594,No candidate mentioned,0.4395,yes,0.6629,Positive,0.6629,None of the above,0.4395,,Conssista,,1,,,Rightly so Frank. Rightly so. #GOPDebate  https://t.co/32CFasI17d,,2015-08-07 09:50:02 -0700,629696009778659328,,,Rightly so Frank. Rightly so. #GOPDebate  https://t.co/32CFasI17d,65,7,1,0,1,0,rightly frank rightly,21,3,2015-08-07 09:50:02-07:00,9,7,8,2015,4,0
602,Ted Cruz,0.4589,yes,0.6774,Positive,0.6774,None of the above,0.4589,,leahmeyer49,,1,,,#Winning #CruzCrew 😎 Keep It Up! #TedCruz2016 #GOPDebate  https://t.co/uR7q4KjRfx,,2015-08-07 09:49:57 -0700,629695988815515648,"South Florida, USA",,#Winning #CruzCrew 😎 Keep It Up! #TedCruz2016 #GOPDebate  https://t.co/uR7q4KjRfx,81,9,4,0,1,0,keep,4,1,2015-08-07 09:49:57-07:00,9,7,8,2015,4,0
609,No candidate mentioned,1.0,yes,1.0,Positive,1.0,None of the above,1.0,,LatinosforCruz,,110,,,"RT @ChristiChat: #WakeUpAmerica

@SheriffClarke I Agree!

@CarlyFiorina is a FORCE!

#TCOT
#SisterPatriots
#Carly2016
#GOPDebate http://t.c…",,2015-08-07 09:49:50 -0700,629695958721232896,TX USA! ,Central Time (US & Canada),"RT @ChristiChat: #WakeUpAmerica

@SheriffClarke I Agree!

@CarlyFiorina is a FORCE!

#TCOT
#SisterPatriots
#Carly2016
#GOPDebate http://t.c…",140,15,5,3,1,1,agree force,11,2,2015-08-07 09:49:50-07:00,9,7,8,2015,4,0
613,No candidate mentioned,1.0,yes,1.0,Positive,0.3488,None of the above,1.0,,ToksOlagundoye,,0,,,"Ok, @tyeblue makes me giggle 😂 #Guuuurrrl #GOPdebate https://t.co/4JKa5BUHXv",,2015-08-07 09:49:48 -0700,629695952131981312,"All over, baby!",Pacific Time (US & Canada),"Ok, @tyeblue makes me giggle 😂 #Guuuurrrl #GOPdebate https://t.co/4JKa5BUHXv",76,9,2,1,1,0,make giggle,11,2,2015-08-07 09:49:48-07:00,9,7,8,2015,4,0
615,Ben Carson,0.3951,yes,0.6285,Positive,0.6285,None of the above,0.3951,,simpletonbear,,189,,,RT @MrGeorgeWallace: The other candidates are stayin' pretty calm considering they assume Dr. Carson's gonna mug them at some point. #GOPDe…,,2015-08-07 09:49:48 -0700,629695949158256640,,,RT @MrGeorgeWallace: The other candidates are stayin' pretty calm considering they assume Dr. Carson's gonna mug them at some point. #GOPDe…,140,21,1,1,0,1,candidate stayin pretty calm considering assume carson gon mug point,68,10,2015-08-07 09:49:48-07:00,9,7,8,2015,4,0
616,Donald Trump,1.0,yes,1.0,Positive,1.0,None of the above,1.0,,jonnobotz,,401,,,RT @nerdist: Trump's really great in Orange is the New Orange #GOPDebate,,2015-08-07 09:49:47 -0700,629695946553692160,,,RT @nerdist: Trump's really great in Orange is the New Orange #GOPDebate,72,12,1,1,0,1,trump really great orange new orange,36,6,2015-08-07 09:49:47-07:00,9,7,8,2015,4,0
632,Donald Trump,0.4805,yes,0.6932,Positive,0.3523,None of the above,0.2442,,PaolaFreeworddk,,0,,,"#Trump2016 #GOPDebate The Illuminati want him out, but he will win the same http://t.co/2kVlxWB9Kd http://t.co/zyCvnY4NOq",,2015-08-07 09:49:40 -0700,629695917663363073,Italy,Belgrade,"#Trump2016 #GOPDebate The Illuminati want him out, but he will win the same http://t.co/2kVlxWB9Kd http://t.co/zyCvnY4NOq",121,15,2,0,1,0,illuminati want win,19,3,2015-08-07 09:49:40-07:00,9,7,8,2015,4,0
638,Ted Cruz,0.4636,yes,0.6809,Positive,0.6809,Foreign Policy,0.239,,marshalhoverson,,303,,,"RT @PamelaGeller: LOVE CRUZ! ""If you join ISIS you are signing  your death warrant."" Go Ted go! Anyone that joins ISIS loses their citizens…",,2015-08-07 09:49:36 -0700,629695902094004225,,,"RT @PamelaGeller: LOVE CRUZ! ""If you join ISIS you are signing  your death warrant."" Go Ted go! Anyone that joins ISIS loses their citizens…",140,24,0,1,0,1,love cruz join isi signing death warrant ted anyone join isi loses citizens…,76,13,2015-08-07 09:49:36-07:00,9,7,8,2015,4,0
639,No candidate mentioned,0.4636,yes,0.6809,Positive,0.3404,Religion,0.4636,,KCBoyd3,,2,,,RT @americansunited: Blog: God made a cameo appearance in last night's #GOPDebate. We're sure there will be more to come. http://t.co/01llp…,,2015-08-07 09:49:36 -0700,629695901343326209,,Atlantic Time (Canada),RT @americansunited: Blog: God made a cameo appearance in last night's #GOPDebate. We're sure there will be more to come. http://t.co/01llp…,140,21,1,1,1,1,blog god made cameo appearance last night sure come,51,9,2015-08-07 09:49:36-07:00,9,7,8,2015,4,0
641,Ted Cruz,1.0,yes,1.0,Positive,0.6966,None of the above,0.3596,,DCSquibbsr,,20,,,RT @jonmcclellan: Watch @TedCruz strong closing statement at the #GOPdebate: Video: https://t.co/kQlgCBaV7p #CruzCrew,,2015-08-07 09:49:36 -0700,629695898897887232,,,RT @jonmcclellan: Watch @TedCruz strong closing statement at the #GOPdebate: Video: https://t.co/kQlgCBaV7p #CruzCrew,117,13,2,2,1,1,watch strong closing statement video,36,5,2015-08-07 09:49:36-07:00,9,7,8,2015,4,0
656,No candidate mentioned,1.0,yes,1.0,Positive,1.0,None of the above,1.0,,btshepherd1,,0,,,Usa is waking up!! #GOPDebate,,2015-08-07 09:49:29 -0700,629695871437815808,Texas,Pacific Time (US & Canada),Usa is waking up!! #GOPDebate,29,5,1,0,0,0,usa waking,10,2,2015-08-07 09:49:29-07:00,9,7,8,2015,4,0
658,Donald Trump,1.0,yes,1.0,Positive,1.0,None of the above,1.0,,borsato79,,0,,,"@realDonaldTrump treated @RandPaul like the little gnat he is. 
#GOPDebate #tcot #trump #MakeAmericaGreatAgain #GoTrump",,2015-08-07 09:49:29 -0700,629695870670360576,,,"@realDonaldTrump treated @RandPaul like the little gnat he is. 
#GOPDebate #tcot #trump #MakeAmericaGreatAgain #GoTrump",119,14,5,2,0,0,treated like little gnat,24,4,2015-08-07 09:49:29-07:00,9,7,8,2015,4,0
665,No candidate mentioned,1.0,yes,1.0,Positive,0.7215,None of the above,1.0,,PerryLohr2,,2,,,"RT @NaughtyBeyotch: RT @AllenWestRepub ""Twitter declares @CarlyFiorina the #GOPDebate winner  "" http://t.co/lX0RkaHzMQ",,2015-08-07 09:49:26 -0700,629695856778674176,Kansas,,"RT @NaughtyBeyotch: RT @AllenWestRepub ""Twitter declares @CarlyFiorina the #GOPDebate winner  "" http://t.co/lX0RkaHzMQ",118,12,1,3,1,1,twitter declares winner,23,3,2015-08-07 09:49:26-07:00,9,7,8,2015,4,0
676,Mike Huckabee,1.0,yes,1.0,Positive,0.3441,None of the above,0.6559,,aeroG,,15,,,"RT @ChronFalkenberg: ""The military is not a social experiment. The purpose of the military is to kill people and break things."" Huckabee sa…",,2015-08-07 09:49:20 -0700,629695833307361280,"Houston, Texas",Central Time (US & Canada),"RT @ChronFalkenberg: ""The military is not a social experiment. The purpose of the military is to kill people and break things."" Huckabee sa…",140,23,0,1,0,1,military social experiment purpose military kill people break thing huckabee sa…,80,11,2015-08-07 09:49:20-07:00,9,7,8,2015,4,0
682,Marco Rubio,0.4362,yes,0.6604,Positive,0.6604,Abortion,0.2366,,ImwithMarco,,0,,,Amazing! Marco Rubio schools @ChrisCuomo on when life begins: https://t.co/PrKLk6X4Ji #ProLife #GOPDebate #TCOT,,2015-08-07 09:49:18 -0700,629695823287320576,,Pacific Time (US & Canada),Amazing! Marco Rubio schools @ChrisCuomo on when life begins: https://t.co/PrKLk6X4Ji #ProLife #GOPDebate #TCOT,111,13,3,1,1,0,amazing marco rubio school life begin,37,6,2015-08-07 09:49:18-07:00,9,7,8,2015,4,0
686,Mike Huckabee,0.6444,yes,1.0,Positive,0.6444,None of the above,1.0,,2ward4ward,,5,,,"RT @JHoganGidley: VIDEO: @GovMikeHuckabee Crushes Frank Luntz @FoxNews focus group: http://t.co/zTrUVoFwGG 
cc: @FrankLuntz #Huckabee2016 #…",,2015-08-07 09:49:16 -0700,629695816253337600,"California, USA",Pacific Time (US & Canada),"RT @JHoganGidley: VIDEO: @GovMikeHuckabee Crushes Frank Luntz @FoxNews focus group: http://t.co/zTrUVoFwGG 
cc: @FrankLuntz #Huckabee2016 #…",140,15,1,4,1,1,video crush frank luntz focus group,35,6,2015-08-07 09:49:16-07:00,9,7,8,2015,4,0
688,No candidate mentioned,0.4171,yes,0.6458,Positive,0.3229,None of the above,0.4171,,glamorqueen,,7,,,"RT @NaphiSoc: I am more committed than ever to support Democratic nominee thanks to #GOPDebate 
and any ""Dem"" who even hesitates is not a D…",,2015-08-07 09:49:13 -0700,629695805721587712,,Central Time (US & Canada),"RT @NaphiSoc: I am more committed than ever to support Democratic nominee thanks to #GOPDebate 
and any ""Dem"" who even hesitates is not a D…",140,25,1,1,0,1,committed ever suppo democratic nominee thanks dem even hesitates,65,9,2015-08-07 09:49:13-07:00,9,7,8,2015,4,0
690,No candidate mentioned,0.4071,yes,0.638,Positive,0.3199,None of the above,0.4071,,pernella_7,,0,,,"Bernie Sanders is a fucking national treasure.

@BernieSanders 
#FeelTheBern 
#GOPDebate 
#JonStewart 
#DonaldTrump 
#Bernie2016 
#Democrat",,2015-08-07 09:49:12 -0700,629695801728438274,"Pittsburgh, PA",,"Bernie Sanders is a fucking national treasure.

@BernieSanders 
#FeelTheBern 
#GOPDebate 
#JonStewart 
#DonaldTrump 
#Bernie2016 
#Democrat",139,14,6,1,0,0,bernie sander fucking national treasure,39,5,2015-08-07 09:49:12-07:00,9,7,8,2015,4,0
691,No candidate mentioned,0.4444,yes,0.6667,Positive,0.3333,None of the above,0.2222,,KarenCrow6,,8,,,"RT @FreedomJames7: Who Wants A Hug?
#GOPDebate http://t.co/iaTS8vyx7c",,2015-08-07 09:49:12 -0700,629695801397153792,,,"RT @FreedomJames7: Who Wants A Hug?
#GOPDebate http://t.co/iaTS8vyx7c",69,8,1,1,1,1,want hug,8,2,2015-08-07 09:49:12-07:00,9,7,8,2015,4,0
693,Donald Trump,1.0,yes,1.0,Positive,1.0,None of the above,1.0,,tjensen739,,802,,,"RT @DanScavino: .@realDonaldTrump wins 1st #GOPDebate!
#MakeAmericaGreatAgain #Trump2016 #TeamTrump #TrumpForPresident 🇺🇸 http://t.co/2P8dW…",,2015-08-07 09:49:10 -0700,629695789766418433,Skyzone,,"RT @DanScavino: .@realDonaldTrump wins 1st #GOPDebate!
#MakeAmericaGreatAgain #Trump2016 #TeamTrump #TrumpForPresident 🇺🇸 http://t.co/2P8dW…",140,12,5,2,1,1,win,3,1,2015-08-07 09:49:10-07:00,9,7,8,2015,4,0
698,No candidate mentioned,0.4085,yes,0.6392,Positive,0.3402,None of the above,0.4085,,STrimel,,1,,,No one summed it up better than #BernieSanders. #GOPDebate  https://t.co/jL65PKp3Ua,,2015-08-07 09:49:08 -0700,629695782174769152,Greater NYC,Eastern Time (US & Canada),No one summed it up better than #BernieSanders. #GOPDebate  https://t.co/jL65PKp3Ua,83,10,2,0,1,0,one summed better,17,3,2015-08-07 09:49:08-07:00,9,7,8,2015,4,0
702,No candidate mentioned,1.0,yes,1.0,Positive,1.0,None of the above,0.7093,,LightsWeBurn,,0,,,"I'm impressed by @CarlyFiorina. She's classy, inspires confidence &amp; trustworthiness. Everyone saw her dominate ""happy hour"". #GOPDebate",,2015-08-07 09:49:06 -0700,629695775824482304,Canada,Central Time (US & Canada),"I'm impressed by @CarlyFiorina. She's classy, inspires confidence &amp; trustworthiness. Everyone saw her dominate ""happy hour"". #GOPDebate",139,17,1,1,0,0,impressed shes classy inspires confidence amp trustwohiness everyone saw dominate happy hour,92,12,2015-08-07 09:49:06-07:00,9,7,8,2015,4,0
710,Donald Trump,0.6983,yes,1.0,Positive,0.3547,None of the above,1.0,,beaujolais1,,6,,,"RT @becca0mae: I don't know who won the debate, but @Writeintrump definitely won the award for ""best #GOPDebate live tweeting""",,2015-08-07 09:48:58 -0700,629695742693801985,Massachusetts,,"RT @becca0mae: I don't know who won the debate, but @Writeintrump definitely won the award for ""best #GOPDebate live tweeting""",126,20,1,2,0,1,dont know debate definitely award best live tweeting,52,8,2015-08-07 09:48:58-07:00,9,7,8,2015,4,0
722,No candidate mentioned,1.0,yes,1.0,Positive,0.6739,None of the above,1.0,,summer0655,,1,,,RT @alexandraheuser: GOOD POINT  Wait 'til you hear him in a SERIOUS Debate! #GOPDebate #FoxNews  https://t.co/IGhQI3LgH9,,2015-08-07 09:48:48 -0700,629695700478099456,,,RT @alexandraheuser: GOOD POINT  Wait 'til you hear him in a SERIOUS Debate! #GOPDebate #FoxNews  https://t.co/IGhQI3LgH9,121,16,2,1,1,1,good point wait til hear serious debate,39,7,2015-08-07 09:48:48-07:00,9,7,8,2015,4,0
727,Mike Huckabee,1.0,yes,1.0,Positive,1.0,None of the above,1.0,,rosierebekaha,,0,,,@GovMikeHuckabee Thought you did a good job articulating the issues. #GOPDebate,,2015-08-07 09:48:47 -0700,629695693469450240,,Eastern Time (US & Canada),@GovMikeHuckabee Thought you did a good job articulating the issues. #GOPDebate,79,11,1,1,0,0,thought good job aiculating issue,33,5,2015-08-07 09:48:47-07:00,9,7,8,2015,4,0
739,Marco Rubio,0.4255,yes,0.6523,Positive,0.6523,None of the above,0.4255,,MsLyriss,,89,,,RT @lilwolf30: Rubio has spoken the #truth! #WakeUpAmerica #GOPDebate http://t.co/Cl2BuZXQYZ,,2015-08-07 09:48:39 -0700,629695659432648704,,Eastern Time (US & Canada),RT @lilwolf30: Rubio has spoken the #truth! #WakeUpAmerica #GOPDebate http://t.co/Cl2BuZXQYZ,92,10,3,1,1,1,rubio spoken,12,2,2015-08-07 09:48:39-07:00,9,7,8,2015,4,0
745,No candidate mentioned,0.4375,yes,0.6614,Positive,0.3358,None of the above,0.4375,,goodsababu,,0,,,Why's THIS the most retweeted comment of the #GOPDebate? B/C it's more truthful than anything any GOP candidate said https://t.co/nicl3cYjPs,,2015-08-07 09:48:34 -0700,629695639543156736,Washington State,Pacific Time (US & Canada),Why's THIS the most retweeted comment of the #GOPDebate? B/C it's more truthful than anything any GOP candidate said https://t.co/nicl3cYjPs,140,20,1,0,1,0,why retweeted comment truthful anything gop candidate said,58,8,2015-08-07 09:48:34-07:00,9,7,8,2015,4,0
747,Ben Carson,0.4379,yes,0.6617,Positive,0.6617,None of the above,0.4379,,4thePotter,,0,,,"""@FoxNews: .@brithume: “The best closing statement was @RealBenCarson's.” #GOPDebate #KellyFile http://t.co/WKQIhlnXn4"" . . . i so agree!",,2015-08-07 09:48:31 -0700,629695626222170112,Northeast-Central Florida,Eastern Time (US & Canada),"""@FoxNews: .@brithume: “The best closing statement was @RealBenCarson's.” #GOPDebate #KellyFile http://t.co/WKQIhlnXn4"" . . . i so agree!",137,17,2,3,1,0,best closing statement agree,28,4,2015-08-07 09:48:31-07:00,9,7,8,2015,4,0
